cgpa,backlogs,college_tier,country,university_ranking_band,internship_count,aptitude_score,communication_score,specialization,industry,internship_quality_score,placement_status,salary,college_tier_score,univ_ranking_score
7.527560993,1,Tier 1,UK,100-300,4,78.61308346,49.70496861,AI/ML,Other,5.271751915,Placed,120000.0,3,2
6.356841268,1,Tier 2,India,100-300,1,81.2687118,75.27295925,Cybersecurity,Tech,6.676782631,Placed,33464.56897,2,2
7.245876493,1,Tier 1,India,300+,3,64.91103822,90.52944625,AI/ML,Consulting,4.27787779,Placed,67704.85278,3,1
8.056331208,0,Tier 3,Germany,300+,1,69.8474104,78.59211852,Cybersecurity,Finance,6.595396848,Placed,78227.15633,1,1
6.300451481,0,Tier 3,UK,100-300,0,71.27748339,82.31906847,Core CS,Consulting,3.381328123,Placed,72249.42559,1,2
6.852916885,1,Tier 1,India,Top 100,1,86.10569724,41.35842662,Data Science,Consulting,3.839575972,Placed,67707.39596,3,3
6.323461516,3,Tier 1,Canada,300+,2,88.39251253,70.98996299,AI/ML,Healthcare,7.103882868,Placed,117964.8863,3,1
7.067604117,0,Tier 1,UK,300+,0,58.4580633,60.86735134,Core CS,Consulting,6.735790589,Placed,104311.9894,3,1
7.63839564,3,Tier 2,USA,100-300,1,69.72262738,72.73179681,AI/ML,Consulting,6.384923221,Placed,120000.0,2,2
6.159501343,1,Tier 2,India,300+,3,59.25030089,57.06017149,AI/ML,Healthcare,4.759169344,Placed,49096.98953,2,1
7.695018,0,Tier 2,Germany,100-300,1,72.8719732,48.14715281,Data Science,Manufacturing,5.772264829,Placed,109165.0407,2,2
6.050930858,0,Tier 2,USA,100-300,0,78.80806956,90.29272787,Cloud,Manufacturing,5.184694423,Placed,101867.7641,2,2
7.470284711,1,Tier 1,India,100-300,3,65.62138287,72.37431713,Core CS,Finance,4.392751851,Placed,59681.5518,3,2
7.495791028,0,Tier 3,USA,300+,1,79.37930321,54.89577121,Data Science,Other,7.400369416,Placed,106100.8077,1,1
5.470946487,3,Tier 1,Germany,300+,4,69.7593533,66.99707645,Cloud,Consulting,4.189715936,Placed,91031.53532,3,1
7.074383397,2,Tier 1,India,100-300,1,38.8631475,82.09578279,Core CS,Finance,4.716702673,Placed,58706.26353,3,2
6.625203109,0,Tier 2,India,100-300,0,56.18749573,63.49544328,Cloud,Other,6.334243576,Placed,38581.9935,2,2
8.080681865,0,Tier 2,Germany,100-300,2,76.92246529,54.29122895,Core CS,Tech,6.674285342,Placed,97031.25235,2,2
6.477056687,1,Tier 2,Canada,300+,2,62.52535971,64.84159861,Cybersecurity,Healthcare,7.664591937,Placed,85179.70804,2,1
7.060555952,1,Tier 2,UK,100-300,2,90.52150287,63.56300493,AI/ML,Tech,5.227690368,Placed,118005.5319,2,2
7.548471797,0,Tier 2,Canada,Top 100,1,80.78543348,54.59136912,Core CS,Healthcare,3.948855905,Placed,94317.31424,2,3
7.42478053,3,Tier 2,USA,100-300,2,70.95059744,51.97202773,Cloud,Finance,4.99789908,Placed,119543.516,2,2
6.576426429,4,Tier 2,India,100-300,2,67.15074941,53.33444002,Cloud,Healthcare,4.330691915,Placed,55883.55546,2,2
7.383488763,0,Tier 2,Germany,Top 100,1,82.41120356,62.82480831,Core CS,Consulting,3.773161941,Placed,90400.06421,2,3
9.039207767,0,Tier 3,India,Top 100,1,56.8319601,50.16142189,AI/ML,Other,3.545890315,Placed,53884.96166,1,3
7.119101443,1,Tier 3,Canada,Top 100,4,53.36724221,54.49287875,Cloud,Manufacturing,4.792618823,Placed,74833.83206,1,3
7.945254173,2,Tier 1,India,300+,1,63.76311167,71.82989235,Cloud,Healthcare,5.203233392,Placed,50371.75854,3,1
7.696597316,0,Tier 3,India,300+,2,67.55623878,74.7152073,Cloud,Other,5.674398769,Placed,36702.47943,1,1
7.759050477,2,Tier 1,UK,300+,2,81.17779075,57.51329975,Cloud,Other,4.907276003,Placed,111788.0565,3,1
7.10455202,2,Tier 3,India,Top 100,1,100.0,57.92287633,Cloud,Tech,3.759549022,Placed,43186.40242,1,3
6.619363645,1,Tier 3,USA,100-300,4,72.46369465,55.17836844,AI/ML,Manufacturing,4.98418386,Placed,99686.79318,1,2
6.45038872,0,Tier 1,Germany,100-300,1,80.72189365,58.32969695,Data Science,Tech,6.473677368,Placed,113974.864,3,2
6.939302839,2,Tier 1,Germany,300+,3,73.55021022,59.70683937,AI/ML,Consulting,8.927645989,Placed,109104.113,3,1
6.970935514,0,Tier 1,Germany,300+,2,75.98394172,65.4819267,Cybersecurity,Tech,3.252271129,Placed,98729.07677,3,1
7.117548239,0,Tier 2,Germany,300+,0,72.59101481,78.14914161,Cybersecurity,Finance,4.286709029,Placed,88510.55424,2,1
6.582294744,1,Tier 2,Canada,100-300,2,87.25143755,53.65388148,Cybersecurity,Manufacturing,2.030062272,Placed,86338.77544,2,2
9.461488296,0,Tier 3,USA,100-300,1,67.43549035,72.58382559,Core CS,Healthcare,6.459431302,Placed,100084.7826,1,2
8.08809272,0,Tier 2,USA,300+,2,96.03061951,94.87518372,Data Science,Healthcare,6.739947403,Placed,120000.0,2,1
6.004366,1,Tier 3,India,Top 100,2,73.14439157,46.78292782,Core CS,Consulting,4.282655182,Placed,36203.14689,1,3
7.345773353,1,Tier 3,USA,Top 100,2,51.12657753,66.03753683,Cybersecurity,Finance,6.249262771,Placed,105506.6108,1,3
7.774260819,0,Tier 1,Canada,100-300,0,100.0,73.41074171,Core CS,Healthcare,4.145303616,Placed,106742.8865,3,2
7.795025772,1,Tier 1,Germany,100-300,2,60.07836674,95.7737954,Data Science,Healthcare,6.255148893,Placed,120000.0,3,2
6.318090587,1,Tier 2,USA,100-300,5,74.48800666,88.97215269,Cybersecurity,Healthcare,4.402977947,Placed,104496.3603,2,2
7.380292489,1,Tier 2,USA,100-300,3,71.45977495,49.66179473,AI/ML,Healthcare,2.970723948,Placed,119177.393,2,2
6.62065746,0,Tier 3,Germany,100-300,0,87.39085406,71.72808423,Data Science,Manufacturing,1.361989819,Placed,70448.60231,1,2
7.181996701,1,Tier 2,Germany,Top 100,1,66.55468618,61.26059349,Core CS,Tech,4.504707936,Placed,90765.87725,2,3
6.024572427,1,Tier 3,UK,Top 100,0,46.69968716,56.52776244,AI/ML,Healthcare,4.021721929,Placed,87114.63698,1,3
6.54444018,1,Tier 2,Canada,100-300,4,69.00922971,70.76208391,Data Science,Healthcare,4.199865854,Placed,105303.6366,2,2
6.90078289,1,Tier 3,UK,100-300,4,58.55861347,73.55968446,Cybersecurity,Other,4.791993081,Placed,83937.27246,1,2
6.148623995,2,Tier 1,India,100-300,2,85.57536935,64.59559644,AI/ML,Tech,4.993933715,Placed,64954.5774,3,2
6.992124153,1,Tier 3,Canada,300+,2,68.01441102,44.65721224,Cloud,Manufacturing,4.994638576,Placed,75818.7991,1,1
6.103962062,0,Tier 3,Canada,Top 100,2,45.80778332,65.50841595,AI/ML,Consulting,6.338643554,Placed,80038.17409,1,3
7.536728999,4,Tier 2,Germany,100-300,1,80.67549407,43.74906244,Cloud,Manufacturing,7.321254925,Placed,81379.67978,2,2
7.483032416,0,Tier 1,India,300+,1,60.59876049,51.2079181,Cybersecurity,Consulting,5.846375139,Placed,50219.02842,3,1
6.077206059,0,Tier 2,USA,300+,2,67.50805744,30.99912984,Cybersecurity,Other,4.418664749,Placed,96871.98956,2,1
7.21427491,0,Tier 2,USA,100-300,4,88.47620598,59.7909783,AI/ML,Healthcare,5.300220358,Placed,120000.0,2,2
7.661692343,3,Tier 3,India,Top 100,0,95.8371013,58.9840781,Core CS,Tech,4.023578083,Placed,44536.92617,1,3
6.699493067,1,Tier 1,Germany,Top 100,0,51.12760743,47.63806089,AI/ML,Healthcare,3.600058562,Placed,120000.0,3,3
8.080891272,0,Tier 3,Germany,100-300,1,84.30909454,78.31772401,Cloud,Finance,6.464810836,Placed,76461.06477,1,2
8.034196232,1,Tier 3,UK,300+,2,61.73923913,70.1492946,AI/ML,Tech,4.235113902,Placed,103238.2486,1,1
8.330986266,2,Tier 1,UK,300+,1,91.35206433,64.08096971,Data Science,Consulting,6.761089105,Placed,120000.0,3,1
7.244194501,0,Tier 1,India,Top 100,2,81.27643969,58.26749656,Core CS,Healthcare,3.668889855,Placed,55529.14787,3,3
7.46991336,1,Tier 2,Germany,300+,4,56.34197778,69.21375639,Core CS,Manufacturing,3.280817712,Placed,92779.34818,2,1
8.131349831,0,Tier 2,India,Top 100,1,68.01093201,52.74136299,AI/ML,Other,5.308963393,Placed,48603.02196,2,3
7.35791515,0,Tier 3,USA,100-300,1,45.73415339,83.99917051,Core CS,Manufacturing,6.103964203,Placed,102283.7354,1,2
6.599012714,1,Tier 3,India,Top 100,2,76.28336137,43.37620774,Cloud,Finance,6.060840641,Placed,42787.82683,1,3
7.190843963,0,Tier 2,Germany,300+,0,70.86206429,59.0091771,Cybersecurity,Other,6.783523442,Placed,98417.89264,2,1
6.885392868,1,Tier 1,UK,300+,2,90.38373474,51.92317195,Cybersecurity,Healthcare,5.104738208,Placed,112189.2295,3,1
7.877237695,1,Tier 2,Canada,300+,3,68.54938615,60.1045397,Cloud,Manufacturing,1.757411716,Placed,89382.65814,2,1
8.227585681,1,Tier 3,India,300+,2,35.77118673,63.45961753,Data Science,Consulting,6.955655091,Placed,38931.36937,1,1
7.897899375,1,Tier 2,India,Top 100,2,60.36928129,79.33555571,Core CS,Tech,3.855103453,Placed,63377.51493,2,3
7.434712662,0,Tier 2,India,100-300,3,64.4960826,73.88914517,Core CS,Tech,4.525963144,Placed,43894.05688,2,2
6.835497717,1,Tier 2,UK,100-300,3,68.47220607,57.0231014,Cybersecurity,Finance,3.893851169,Placed,98515.33957,2,2
6.417462479,0,Tier 2,USA,300+,1,50.85100544,56.20512919,AI/ML,Healthcare,6.153099493,Placed,111588.2723,2,1
8.398509655,0,Tier 2,Canada,300+,1,44.86010115,74.42122797,Cybersecurity,Consulting,7.47985845,Placed,97921.5854,2,1
7.832049456,0,Tier 2,USA,100-300,4,56.82717709,58.63369399,Data Science,Consulting,5.378080011,Placed,120000.0,2,2
6.408183069,2,Tier 2,UK,100-300,5,78.44734212,76.06740946,Cloud,Finance,3.305967325,Placed,97562.25781,2,2
5.932311514,2,Tier 1,Canada,300+,3,93.2330165,81.69603588,Data Science,Consulting,6.802734325,Placed,112031.0178,3,1
6.691461895,0,Tier 1,Germany,100-300,2,83.32954489,45.90958099,Core CS,Tech,5.493470999,Placed,109320.0197,3,2
7.347602117,1,Tier 3,UK,300+,0,78.65515968,55.38658175,Core CS,Finance,4.255678509,Placed,80618.5694,1,1
7.192164675,1,Tier 2,UK,100-300,1,69.32461848,43.96518044,Cybersecurity,Finance,4.557430903,Placed,99241.20334,2,2
7.631935778,1,Tier 1,Germany,100-300,2,54.03695036,63.20212093,AI/ML,Manufacturing,6.275024578,Placed,115683.0375,3,2
7.775655221,1,Tier 1,Germany,300+,0,75.89118759,89.87358454,AI/ML,Finance,6.704088142,Placed,116653.9588,3,1
7.26148432,1,Tier 2,Canada,300+,3,63.21123305,73.84334071,Core CS,Consulting,5.576896926,Placed,86718.51833,2,1
6.843441175,2,Tier 2,Germany,100-300,3,73.91051584,81.05591644,AI/ML,Healthcare,4.856968078,Placed,106722.8198,2,2
7.848071792,0,Tier 3,Canada,300+,2,76.42495713,89.56344272,Cloud,Manufacturing,8.779932619,Placed,76750.95243,1,1
6.958781657,1,Tier 1,Germany,300+,1,69.55859523,61.26624446,Cybersecurity,Manufacturing,4.79647651,Placed,93417.53107,3,1
7.402472295,1,Tier 3,UK,Top 100,1,82.42660097,58.38488265,Cybersecurity,Other,2.219914056,Placed,84081.54113,1,3
6.745001348,1,Tier 3,Germany,100-300,2,56.90119492,61.95124325,AI/ML,Consulting,6.294676601,Placed,77107.61476,1,2
6.901324749,2,Tier 2,Canada,300+,2,48.10111807,69.02704669,Data Science,Healthcare,6.580877653,Placed,94061.5219,2,1
7.247237954,1,Tier 1,USA,Top 100,1,74.13115152,65.30510326,Cloud,Finance,5.513467333,Placed,120000.0,3,3
6.475449824,1,Tier 2,India,100-300,1,73.8509937,51.22393404,Data Science,Consulting,3.816303228,Placed,55099.87062,2,2
6.811431004,1,Tier 1,USA,100-300,0,68.61618295,86.57997644,Cybersecurity,Finance,4.797314594,Placed,120000.0,3,2
6.248429406,1,Tier 2,USA,100-300,1,75.68618218,63.65558932,AI/ML,Consulting,2.580229282,Placed,120000.0,2,2
7.895395934,1,Tier 2,Canada,300+,3,91.04798301,86.85456754,Core CS,Consulting,4.124193907,Placed,93043.67365,2,1
8.162204436,1,Tier 1,Germany,100-300,4,62.74826719,59.10882542,Cloud,Manufacturing,6.48968237,Placed,108126.8628,3,2
8.22299828,1,Tier 2,Germany,Top 100,5,58.2907773,60.65471972,Cybersecurity,Manufacturing,6.554300739,Placed,85449.61509,2,3
6.193241014,3,Tier 3,Canada,100-300,2,80.38756401,78.09197216,Core CS,Other,6.362679296,Placed,75509.72155,1,2
5.822370342,1,Tier 2,UK,100-300,2,64.29104275,44.38003694,Cloud,Consulting,5.530560085,Placed,78283.39975,2,2
5.90093214,2,Tier 2,India,100-300,1,82.23576977,66.07387833,AI/ML,Finance,6.281396614,Placed,53082.20197,2,2
8.102775702,0,Tier 1,Germany,300+,3,98.43614149,69.57083647,Core CS,Consulting,5.699727973,Placed,105083.6562,3,1
6.041626857,2,Tier 2,Germany,300+,2,84.45872522,49.25307961,Data Science,Finance,5.336867183,Placed,91214.46122,2,1
7.22941929,1,Tier 2,Canada,100-300,0,72.67121513,75.36520008,Core CS,Finance,6.860570156,Placed,88832.07345,2,2
6.882235777,1,Tier 2,Canada,100-300,0,69.54067731,56.55153688,Cloud,Consulting,5.606205745,Placed,88641.48491,2,2
7.451873887,1,Tier 2,UK,Top 100,2,93.15184994,83.80535729,Cloud,Tech,3.106456927,Placed,111545.7491,2,3
8.308638245,1,Tier 1,India,Top 100,4,59.01003207,61.5070759,Cloud,Other,5.069105041,Placed,57744.34816,3,3
6.823166029,3,Tier 1,Canada,300+,0,48.68319933,73.35971772,Cybersecurity,Healthcare,4.829897423,Placed,97727.3628,3,1
7.055495842,0,Tier 2,UK,300+,1,61.82962923,74.68417131,AI/ML,Consulting,5.097687356,Placed,97859.75082,2,1
7.154077535,0,Tier 1,USA,100-300,2,63.69326438,62.70619637,Data Science,Finance,4.740965067,Placed,120000.0,3,2
8.913687708,1,Tier 2,USA,100-300,2,63.77994213,57.72274666,Cloud,Other,5.594789327,Placed,119248.1657,2,2
7.546578412,0,Tier 3,India,100-300,2,73.12927411,74.23699441,Data Science,Healthcare,5.061627058,Placed,41219.84834,1,2
6.908158201,1,Tier 2,India,300+,3,53.4053001,99.02390835,AI/ML,Healthcare,4.140837805,Placed,54651.63616,2,1
7.453417381,0,Tier 2,UK,300+,1,97.16409593,73.59000032,AI/ML,Tech,5.360648096,Placed,119935.8399,2,1
7.569128464,1,Tier 1,Germany,300+,2,73.21185718,76.95700978,AI/ML,Healthcare,1.696548597,Placed,118555.1727,3,1
9.490328161,1,Tier 1,UK,300+,1,67.17302737,84.01149728,Cloud,Finance,3.793965819,Placed,120000.0,3,1
6.321547522,1,Tier 2,Canada,300+,3,88.06299385,57.55275342,Data Science,Healthcare,5.440496056,Placed,99725.70607,2,1
6.735927847,1,Tier 3,USA,300+,2,68.39979315,95.66966912,Data Science,Consulting,3.451322789,Placed,92216.35487,1,1
7.586263265,1,Tier 3,USA,300+,2,47.2025553,74.94946383,Core CS,Tech,6.82481392,Placed,101611.619,1,1
7.838786121,1,Tier 2,USA,300+,3,86.61200752,53.47412965,Data Science,Manufacturing,6.895826978,Placed,120000.0,2,1
7.390219857,0,Tier 3,Germany,100-300,1,81.58165685,68.81809708,AI/ML,Other,4.209010518,Placed,85009.69832,1,2
6.412613342,1,Tier 3,Germany,Top 100,0,62.78126216,54.81638737,Data Science,Finance,7.258874106,Placed,76982.90721,1,3
6.88677629,1,Tier 3,USA,100-300,1,43.80949837,66.91744571,Cloud,Finance,2.850227415,Placed,98277.0685,1,2
7.586838251,1,Tier 1,India,100-300,3,86.98770306,57.71954345,Cybersecurity,Consulting,6.93924108,Placed,57349.89436,3,2
7.007026924,0,Tier 1,UK,100-300,1,75.37074419,65.27563299,Data Science,Consulting,6.729141154,Placed,120000.0,3,2
6.809853346,2,Tier 3,USA,Top 100,2,70.15196561,54.15852806,Cybersecurity,Finance,4.536886177,Placed,90428.86994,1,3
8.633742328,0,Tier 1,UK,Top 100,1,80.35699734,78.34966468,AI/ML,Manufacturing,6.117413882,Placed,120000.0,3,3
7.124259999,0,Tier 3,India,300+,2,60.40003604,53.8738175,Cybersecurity,Other,5.275359312,Placed,35938.97833,1,1
6.9536738,0,Tier 1,Canada,100-300,2,87.29561715,65.62122742,AI/ML,Healthcare,4.406508791,Placed,119067.7485,3,2
5.72048419,2,Tier 3,Canada,300+,2,50.63323915,85.56125428,AI/ML,Other,5.894739959,Placed,83166.99031,1,1
8.821669198,0,Tier 2,Germany,Top 100,0,74.60406179,37.60117773,Cybersecurity,Manufacturing,6.517743654,Placed,97135.04249,2,3
6.012390401,0,Tier 2,Canada,100-300,3,86.77805985,45.68036819,Data Science,Healthcare,7.086840582,Placed,94452.64534,2,2
7.011607199,3,Tier 3,USA,Top 100,2,99.65218627,100.0,Data Science,Healthcare,4.651261945,Placed,104334.635,1,3
7.584800501,2,Tier 3,UK,300+,3,64.10708453,63.93778785,Data Science,Tech,5.345944037,Placed,98015.95226,1,1
7.430747966,1,Tier 2,Canada,300+,4,64.56536426,63.26426707,Core CS,Other,6.634768964,Placed,89349.62937,2,1
8.748075916,1,Tier 1,Germany,Top 100,5,75.96472944,50.02882473,Cybersecurity,Consulting,3.998783607,Placed,109522.9274,3,3
6.450627726,0,Tier 1,Germany,300+,1,84.31943874,77.08954324,Cybersecurity,Other,7.109866036,Placed,103333.5085,3,1
8.299107994,0,Tier 3,India,300+,0,63.92434471,68.2494059,Core CS,Healthcare,5.817735293,Placed,38338.40552,1,1
7.662447052,1,Tier 2,India,Top 100,3,74.49236761,38.18752655,Core CS,Healthcare,6.721159084,Placed,43307.2409,2,3
6.982372109,1,Tier 1,UK,100-300,1,81.57825467,66.76316495,Cloud,Healthcare,3.414863855,Placed,105911.4366,3,2
6.85065683,1,Tier 2,UK,Top 100,1,73.48688568,35.03910034,Cloud,Manufacturing,6.39875187,Placed,94987.61346,2,3
7.280932374,0,Tier 3,Germany,100-300,1,85.44376227,73.84831618,Data Science,Manufacturing,5.309752766,Placed,89395.57506,1,2
7.273328186,2,Tier 2,Canada,Top 100,1,100.0,65.23458747,Core CS,Healthcare,3.771230743,Placed,92286.82766,2,3
6.782948018,0,Tier 2,USA,Top 100,2,70.47556966,66.62389816,Core CS,Finance,5.232335942,Placed,111906.1383,2,3
6.026735357,3,Tier 1,India,100-300,1,78.03028372,68.32176333,Core CS,Finance,6.380762021,Placed,52369.13197,3,2
6.102775882,1,Tier 3,USA,Top 100,2,73.87226061,71.1887994,Data Science,Other,6.679158685,Placed,99216.93341,1,3
7.567482012,0,Tier 1,UK,100-300,1,75.62679107,68.82906453,Core CS,Manufacturing,3.084347406,Placed,112166.4729,3,2
7.015566604,2,Tier 3,Canada,300+,4,75.8508918,52.01197292,Core CS,Finance,6.062886743,Placed,65179.93313,1,1
6.889190204,2,Tier 1,Germany,100-300,3,51.16935585,63.05065973,Core CS,Healthcare,3.63069399,Placed,94496.73947,3,2
6.660887966,0,Tier 3,USA,300+,3,73.69341779,70.30663222,Cybersecurity,Manufacturing,7.536909383,Placed,88040.76641,1,1
6.755848924,1,Tier 2,Germany,Top 100,2,96.51385089,52.47286409,Data Science,Tech,7.841016843,Placed,111751.1267,2,3
7.837529436,0,Tier 1,Germany,Top 100,0,79.61850727,60.34370415,Cybersecurity,Other,5.823852008,Placed,110899.893,3,3
7.59492142,2,Tier 1,Canada,100-300,2,42.9110665,54.60076972,Data Science,Finance,7.403924965,Placed,120000.0,3,2
6.836098669,0,Tier 1,Germany,Top 100,2,77.89689109,74.60394124,AI/ML,Tech,5.190107207,Placed,120000.0,3,3
8.286062645,0,Tier 1,Germany,Top 100,0,52.31054163,88.04041433,Data Science,Consulting,5.038769567,Placed,120000.0,3,3
6.983551554,1,Tier 3,Germany,100-300,1,59.62767879,66.69502901,Cloud,Manufacturing,5.061497906,Placed,71346.77581,1,2
7.231346938,1,Tier 1,USA,300+,1,55.64892138,75.11094902,Core CS,Consulting,5.861675501,Placed,120000.0,3,1
6.056861207,0,Tier 2,India,Top 100,2,81.48274351,60.17252632,Data Science,Consulting,5.368235543,Placed,48002.40735,2,3
6.824264438,2,Tier 3,Canada,300+,4,61.04284654,72.68158476,Core CS,Other,6.294149276,Placed,72890.59145,1,1
7.487620836,2,Tier 3,UK,300+,1,49.24438999,73.78712493,Cybersecurity,Tech,5.50181405,Placed,85921.9461,1,1
5.755701013,2,Tier 1,Germany,100-300,4,62.56956946,48.29996724,Cybersecurity,Finance,4.40919871,Placed,88240.64249,3,2
7.080632858,1,Tier 1,Canada,100-300,1,72.8148791,39.67209437,Cloud,Tech,5.36970609,Placed,117289.45,3,2
7.033029964,0,Tier 2,USA,100-300,1,61.44223725,77.78173962,Core CS,Other,3.940201763,Placed,103733.1167,2,2
7.829727119,0,Tier 3,USA,Top 100,4,84.26088801,53.56606992,Core CS,Manufacturing,2.085076594,Placed,98993.55477,1,3
7.267550812,1,Tier 2,USA,100-300,3,74.81580405,71.08382069,Cybersecurity,Manufacturing,3.627225799,Placed,113250.969,2,2
8.182457519,0,Tier 2,Canada,100-300,1,65.41577996,66.15235875,Cybersecurity,Finance,3.48205806,Placed,96178.99818,2,2
7.108739654,2,Tier 1,UK,Top 100,3,100.0,49.56966587,Data Science,Other,3.630199046,Placed,120000.0,3,3
7.067573429,1,Tier 1,Canada,100-300,0,70.08613214,70.19346244,Data Science,Other,7.161504167,Placed,120000.0,3,2
7.765036002,0,Tier 1,Germany,Top 100,2,68.15355212,49.27556573,Cloud,Consulting,6.136606651,Placed,110388.3457,3,3
8.859738645,0,Tier 2,Canada,300+,0,92.62871123,56.2490319,Core CS,Other,8.426050152,Placed,93839.86462,2,1
7.404016871,1,Tier 2,India,300+,2,71.6813543,84.60538672,Data Science,Other,8.016327972,Placed,53883.04919,2,1
7.067614781,1,Tier 3,Canada,100-300,0,48.72132977,73.69236825,Data Science,Finance,3.602882508,Placed,85048.27508,1,2
6.435381214,0,Tier 2,Germany,100-300,0,86.79532078,85.68176634,Cloud,Manufacturing,6.310440161,Placed,77712.66934,2,2
6.907912245,0,Tier 2,UK,100-300,2,74.86532401,54.42282218,Cybersecurity,Manufacturing,4.939611223,Placed,96961.49352,2,2
6.723264537,2,Tier 1,UK,300+,1,62.6644882,77.27617019,AI/ML,Consulting,4.454965688,Placed,119146.1698,3,1
6.102599118,1,Tier 2,India,100-300,1,82.44782264,81.40875522,AI/ML,Healthcare,5.38298009,Placed,53475.28728,2,2
7.823015193,2,Tier 2,UK,100-300,0,62.0723886,66.50489211,Cloud,Consulting,6.228978404,Placed,94505.70856,2,2
7.401348036,2,Tier 2,India,100-300,3,65.02225553,56.69266511,Core CS,Healthcare,5.357102389,Placed,51845.82632,2,2
7.198660114,0,Tier 1,India,300+,2,77.54070072,86.91163439,Cloud,Finance,6.511475428,Placed,59189.77409,3,1
7.320188684,1,Tier 1,India,100-300,2,54.63709877,47.47217966,Cloud,Other,5.562543655,Placed,64320.47583,3,2
6.17602218,2,Tier 1,India,300+,3,100.0,68.12469192,AI/ML,Other,4.328547829,Placed,59102.53021,3,1
6.141049073,0,Tier 1,UK,300+,0,76.63029712,61.24782137,Core CS,Other,6.764964383,Placed,100609.0968,3,1
7.064866034,0,Tier 3,UK,Top 100,3,100.0,65.2486177,Cloud,Other,1.0,Placed,77125.73181,1,3
9.031505298,1,Tier 2,Germany,Top 100,1,58.48363007,92.66973737,Cybersecurity,Manufacturing,4.761269454,Placed,99969.9885,2,3
6.968084493,0,Tier 3,Germany,300+,4,89.95836122,80.25093945,AI/ML,Other,5.920135786,Placed,77132.66622,1,1
6.892655831,0,Tier 2,USA,Top 100,1,56.7124065,70.82390534,AI/ML,Healthcare,6.573165516,Placed,120000.0,2,3
7.415486997,2,Tier 2,Germany,100-300,1,71.92900156,83.69295614,AI/ML,Other,4.19704343,Placed,95535.95493,2,2
8.338691157,0,Tier 1,UK,300+,3,91.38909422,53.59116297,Core CS,Finance,5.790328716,Placed,120000.0,3,1
